name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2018 Honda Civic LX,Honda,Silver,20940,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,2HGFC4B59JH301740
2018 Honda Civic LX,Honda,Black,20940,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,CVT w/OD,FWD,2HGFC4B56JH300318
2018 Honda Civic LX,Honda,Gray,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Modern Steel,Gray,Automatic CVT,FWD,19XFC2F57JE029875
2018 Honda Civic LX,Honda,White,20530,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Taffeta White,Ivory,Automatic CVT,FWD,19XFC2F55JE029552
2018 Honda Civic,Honda,Black,24990,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,6-Speed Manual w/OD,FWD,2HGFC3A53JH753243
2018 Honda Civic EX,Honda,Gray,24040,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Polished Metal,Black,Automatic CVT,FWD,SHHFK7H52JU213465
2018 Honda Civic Sport,Honda,White,22540,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,White Orchid Pearl,,6-Speed Manual,FWD,SHHFK7G45JU217132
2018 Honda Civic LX,Honda,Red,20530,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Rallye Red,Black,Automatic CVT,FWD,2HGFC2F59JH546312
2018 Honda Civic EX-T,Honda,White,23390,Pauly Honda,(847) 388-0359,4.8,423,,91,White,Black,Automatic CVT,FWD,2HGFC3B35JH352063
2018 Honda Civic LX,Honda,Black,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC2F53JE021224
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Lunar,Black,Automatic CVT,FWD,19XFC2F53JE029002
2018 Honda Civic EX-L,Honda,Black,24790,Richardson Motors,(563) 239-2187,4.9,222,,77,Black,Black,Automatic CVT,FWD,JHMFC1F77JX003755
2018 Honda Civic EX,Honda,Silver,24040,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Lunar Silver Metallic,,Automatic CVT,FWD,SHHFK7H57JU216975
2018 Honda Civic LX,Honda,White,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Taffeta White,,CVT w/OD,FWD,19XFC2F54JE025315
2017 Honda Civic EX-L,Honda,Black,24675,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC1F70HE033224
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F5XJE025805
2018 Honda Civic LX,Honda,Other,20530,Rock County Honda,(608) 554-2881,4.9,365,,33,Burgundy-Night,,continuously variable (cvt),Front Wheel Drive,19XFC2F58JE028993
2018 Honda Civic Si,Honda,White,24990,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,White,,6-Speed Manual,FWD,2HGFC1E59JH704191
2018 Honda Civic EX,Honda,White,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,19XFC2F79JE005658
2018 Honda Civic Sport Touring,Honda,White,29540,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,White Orchid Pearl,,Automatic CVT,FWD,SHHFK7H94JU216791
2018 Honda Civic EX-T,Honda,Black,23290,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC1F33JE002603
2018 Honda Civic EX,Honda,Blue,23290,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Aegean Blue Metallic,Black,continuously variable (cvt),Front Wheel Drive,19XFC1F39JE002881
2018 Honda Civic EX,Honda,Blue,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,CVT w/OD,FWD,19XFC2F77JE026606
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F58JE017895
2018 Honda Civic EX,Honda,Blue,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Cosmic Blue Metallic,,CVT w/OD,FWD,19XFC2F75JE017192
2018 Honda Civic EX-T,Honda,Blue,23290,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Aegean Blue,Black,Automatic CVT,FWD,19XFC1F32JE002883
2018 Honda Civic Si,Honda,Black,24990,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,6-Speed Manual,FWD,2HGFC1E56JH702608
2018 Honda Civic EX,Honda,Silver,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,19XFC2F79JE025232
2018 Honda Civic EX-T,Honda,Silver,23290,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,19XFC1F36JE001526
2018 Honda Civic LX,Honda,White,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Taffeta White,,CVT w/OD,FWD,19XFC2F54JE025329
2018 Honda Civic EX-T,Honda,Blue,23290,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Aegean Blue Metallic,Black,Automatic CVT,FWD,19XFC1F3XJE002887
2018 Honda Civic LX,Honda,Gray,21740,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Polished Metal Metallic,Black,Automatic CVT,FWD,SHHFK7H22JU215030
2018 Honda Civic EX,Honda,Gray,22130,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Modern Steel Metallic,Gray,Automatic CVT,FWD,19XFC2F78JE027604
2018 Honda Civic EX-L,Honda,White,24790,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,19XFC1F78JE002194
2018 Honda Civic LX,Honda,Silver,19730,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,6-Speed Manual w/OD,FWD,19XFC2E58JE012682
2018 Honda Civic EX,Honda,Red,23130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Burgundy Night Pearl,,Automatic CVT,FWD,19XFC2F86JE023883
2018 Honda Civic EX-T,Honda,White,23290,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,White Orchid,Black,Automatic CVT,FWD,19XFC1F37JE002927
2018 Honda Civic EX,Honda,Other,22130,International Honda,(920) 587-4138,3.6,46,,94,,,Automatic CVT,FWD,19XFC2F71JE027461
2018 Honda Civic LX,Honda,Blue,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Aegean Blue,Black,Automatic CVT,FWD,19XFC2F54JE029610
2018 Honda Civic EX,Honda,Silver,24040,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,SHHFK7H50JU211763
2018 Honda Civic EX,Honda,Silver,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,19XFC2F72JE029672
2018 Honda Civic Manual,Honda,Red,24990,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Rallye Red,Black,6-SPEED M/T,Front Wheel Drive,2HGFC3A58JH753805
2018 Honda Civic Sport,Honda,Other,22390,Wilde Honda,(262) 226-8570,4.5,631,,60,Pol Met Met,,6-Speed Manual w/OD,FWD,SHHFK7G45JU212562
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F51JE028706
2018 Honda Civic LX,Honda,White,20940,Wilde Honda,(262) 226-8570,4.5,631,,60,Taffeta White,,CVT w/OD,FWD,2HGFC4B52JH301210
2018 Honda Civic Sport,Honda,Silver,23340,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,SHHFK7H42JU216664
2018 Honda Civic Sport,Honda,White,23340,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,SHHFK7H41JU214288
2018 Honda Civic EX-T,Honda,Black,22590,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,6-Speed Manual w/OD,FWD,2HGFC3A35JH351416
2018 Honda Civic EX,Honda,Black,24040,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Crystal Black Pearl,Black,Automatic CVT,FWD,SHHFK7H59JU214256
2018 Honda Civic EX,Honda,Black,22344,Richardson Motors,(563) 239-2187,4.9,222,,77,Crystal Black Pearl,Black,Automatic CVT,FWD,SHHFK7H58JU202860
2018 Honda Civic EX,Honda,Blue,22130,Pauly Honda,(847) 388-0359,4.8,423,,91,Crystal Blue,Black,Automatic CVT,FWD,19XFC2F72JE030126
2018 Honda Civic EX,Honda,Other,24040,Wilde Honda,(262) 226-8570,4.5,631,,60,Pol Met Met,,CVT w/OD,FWD,SHHFK7H54JU216934
2018 Honda Civic EX,Honda,Other,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Burgndy Ngt Prl,,CVT w/OD,FWD,19XFC2F7XJE012408
2018 Honda Civic Si,Honda,Silver,24990,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,6-Speed Manual,FWD,2HGFC3A50JH753815
2018 Honda Civic Manual,Honda,Silver,24990,Muller Honda of Gurnee,(888) 420-8088,5,41,,86,Silver,,6-SPEED M/T,Front Wheel Drive,2HGFC1E56JH704617
2018 Honda Civic Si,Honda,Gray,24990,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Lunar,Black,6-Speed Manual,FWD,2HGFC1E52JH705067
2018 Honda Civic LX,Honda,Silver,20530,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Lunar Silver,Black,Automatic CVT,FWD,19XFC2F5XJE029773
2018 Honda Civic EX,Honda,Blue,24290,Muller Honda of Gurnee,(888) 420-8088,5,41,,86,Blue,,continuously variable (cvt),Front Wheel Drive,19XFC1F42JE002262
2018 Honda Civic,Honda,Red,25190,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,6-Speed Manual w/OD,FWD,2HGFC1E55JH702695
2018 Honda Civic EX-T,Honda,Silver,23290,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,19XFC1F34JE002142
2018 Honda Civic Touring,Honda,White,27215,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,White Orchid Pearl,Black/Ivory,CVT w/OD,FWD,2HGFC3B96JH352304
2018 Honda Civic EX-T,Honda,White,23290,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,White Orchid Pearl,Ivory,Automatic CVT,FWD,19XFC1F39JE002377
2018 Honda Civic EX,Honda,White,22130,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,White Orchid Pearl,Black,continuously variable (cvt),Front Wheel Drive,19XFC2F70JE030187
2018 Honda Civic EX-L w/Navi,Honda,Black,26540,Brian Bemis Imports,(779) 222-2609,3.8,25,,83,Crystal Black Pearl,,Automatic CVT,FWD,SHHFK7H71JU213894
2018 Honda Civic,Honda,Black,24990,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,6-Speed Manual w/OD,FWD,2HGFC3A56JH753012
2018 Honda Civic EX,Honda,Other,22130,International Honda,(920) 587-4138,3.6,46,,94,,Gray,Automatic CVT,FWD,19XFC2F72JE025475
2018 Honda Civic,Honda,Red,24990,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,6-Speed Manual w/OD,FWD,2HGFC1E54JH704437
2018 Honda Civic LX,Honda,Gray,20530,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Modern Steel Metallic,Black,Automatic CVT,FWD,19XFC2F56JE030225
2018 Honda Civic EX-L,Honda,Blue,24790,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC1F75JE001939
2018 Honda Civic LX,Honda,Red,20530,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Rallye Red,Black,Automatic CVT,FWD,2HGFC2F58JH546270
2018 Honda Civic EX,Honda,Blue,23290,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Aegean Blue Metallic,Black,continuously variable (cvt),Front Wheel Drive,19XFC1F33JE002889
2018 Honda Civic LX,Honda,Brown,20530,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Mocha Steel,Black,Automatic CVT,FWD,19XFC2F53JE029940
2018 Honda Civic Sport,Honda,Black,20855,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Black,Black,6-Speed Manual,FWD,SHHFK7G46JU207628
2018 Honda Civic EX,Honda,Gray,22130,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Modern Stl Met,Black,continuously variable (cvt),Front Wheel Drive,19XFC2F75JE030170
2018 Honda Civic,Honda,White,24990,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,Manual,FWD,2HGFC1E53JH704865
2018 Honda Civic EX,Honda,Blue,24040,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,Variable,FWD,SHHFK7H57JU211730
2017 Honda Civic LX,Honda,White,22785,Racine Honda,(262) 324-1178,4.7,181,,79,Taffeta White,BLACK/STONE,CVT w/OD,FWD,2HGFC4B50HH301216
2018 Honda Civic LX,Honda,Other,20530,International Honda,(920) 587-4138,3.6,46,,94,,,Automatic CVT,FWD,19XFC2F55JE019619
2018 Honda Civic LX,Honda,Other,22740,International Honda,(920) 587-4138,3.6,46,,94,,,Automatic CVT,FWD,SHHFK7H39JU215499
2018 Honda Civic,Honda,Black,24990,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,6-Speed Manual w/OD,FWD,2HGFC1E59JH703946
2018 Honda Civic EX,Honda,Blue,20629,Brian Bemis Imports,(779) 222-2609,3.8,25,,83,Cosmic Blue Metallic,,Automatic CVT,FWD,19XFC2F78JE004856
2018 Honda Civic EX,Honda,Blue,20629,Brian Bemis Imports,(779) 222-2609,3.8,25,,83,Aegean Blue Metallic,,Automatic CVT,FWD,19XFC2F72JE012290
2018 Honda Civic EX,Honda,Silver,22258,Brian Bemis Imports,(779) 222-2609,3.8,25,,83,Lunar Silver Metallic,,Automatic CVT,FWD,SHHFK7H50JU208779
2017 Honda Civic LX,Honda,Red,21415,Gustman Honda,(920) 243-7345,1,25,,95,Red,Black,Automatic CVT,FWD,2HGFC2F66HH571154
2018 Honda Civic LX,Honda,Black,30583,Rock County Honda,(608) 554-2881,4.9,365,,33,Crystal-Black,,continuously variable (cvt),Front Wheel Drive,19XFC2F53JE029470
2018 Honda Civic EX-T,Honda,Red,21703,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Rallye Red,Black,Automatic CVT,FWD,2HGFC1F38JH640898
2018 Honda Civic EX-T,Honda,White,32290,International Honda,(920) 587-4138,3.6,46,,94,Diamond White,,Automatic CVT,FWD,JHMFC1F31JX001707
2018 Honda Civic EX,Honda,Silver,,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Lunar Silver Metallic,Blk Fabric,continuously variable,Front Wheel Drive,SHHFK7H53JU205388
2018 Honda Civic EX,Honda,Blue,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Aegean Blue Metallic,,Automatic CVT,FWD,19XFC2F75JE018441
2018 Honda Civic LX,Honda,Blue,,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Cosmic Blue Metallic,,6-Speed Manual,FWD,19XFC2E58JE018675
2018 Honda Civic EX,Honda,Blue,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Aegean Blue Metallic,,Automatic CVT,FWD,SHHFK7H5XJU217652
2018 Honda Civic Sport,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,6-Speed Manual,FWD,SHHFK7G41JU219394
2018 Honda Civic LX,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,SHHFK7H20JU216614
2018 Honda Civic Sport Touring,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,SHHFK7H98JU218852
2018 Honda Civic Si,Honda,Silver,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,6-Speed Manual,FWD,2HGFC1E51JH705089
2018 Honda Civic Sport,Honda,Silver,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,SHHFK7H43JU220450
2018 Honda Civic EX,Honda,Blue,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Aegean Blue Metallic,,Automatic CVT,FWD,SHHFK7H59JU220395
2018 Honda Civic EX,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,19XFC2F75JE030086
2018 Honda Civic Sport,Honda,Gray,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Polished Metallic,,6-Speed Manual,FWD,SHHFK7G42JU217895
2018 Honda Civic Sport,Honda,Silver,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,SHHFK7H41JU220432
2018 Honda Civic Sport,Honda,Silver,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,SHHFK7H43JU221114
2018 Honda Civic LX,Honda,White,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,White Orchid Pearl,,Automatic CVT,FWD,SHHFK7H2XJU220699
2018 Honda Civic EX,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,19XFC2F73JE022004
2018 Honda Civic LX,Honda,Gray,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F54JE030028
2018 Honda Civic Sport,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,SHHFK7H42JU217457
2018 Honda Civic EX,Honda,Blue,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Sonic Blue,,Automatic CVT,FWD,SHHFK7H53JU220330
2018 Honda Civic Sport,Honda,Silver,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,SHHFK7H47JU221150
2018 Honda Civic LX,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,19XFC2F55JE029969
2018 Honda Civic EX-T,Honda,Red,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Rallye Red,,6-Speed Manual,FWD,2HGFC1E30JH645871
2018 Honda Civic Sport Touring,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,SHHFK7H97JU217188
2018 Honda Civic LX,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,SHHFK7H21JU220719
2018 Honda Civic Sport,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,6-Speed Manual,FWD,SHHFK7G44JU220023
2018 Honda Civic Sport,Honda,White,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,White Orchid Pearl,,6-Speed Manual,FWD,SHHFK7G42JU217282
2018 Honda Civic Sport,Honda,Black,,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,6-Speed Manual,FWD,SHHFK7G4XJU216719
2018 Honda Civic EX-T,Honda,Gray,,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,Gray,,CVT w/OD,FWD,2HGFC1F30JH642757
2018 Honda Civic Sport,Honda,Black,,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,Black,,CVT w/OD,FWD,SHHFK7H48JU211873
2017 Honda Civic LX,Honda,Other,,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,,,CVT w/OD,FWD,19XFC2F53HE226228
2018 Honda Civic EX-L,Honda,Black,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black,Automatic CVT,FWD,JHMFC1F78JX000542
2018 Honda Civic EX,Honda,Black,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC2F71JE025256
2018 Honda Civic EX-L,Honda,Black,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black,Automatic CVT,FWD,JHMFC1F71JX004741
2018 Honda Civic EX,Honda,Blue,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F77JE021910
2018 Honda Civic EX-T,Honda,Silver,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC1F33JE001533
2018 Honda Civic LX-P,Honda,Blue,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Aegean Blue Metallic,Black / Gray,Automatic CVT,FWD,2HGFC4B03JH301947
2018 Honda Civic EX,Honda,Silver,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Lunar Silver Metallic,Black,Automatic CVT,FWD,SHHFK7H5XJU213231
2018 Honda Civic LX,Honda,Black,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black,6-Speed Manual,FWD,19XFC2E55JE027365
2018 Honda Civic LX,Honda,White,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Taffeta White,Ivory,Automatic CVT,FWD,19XFC2F52JE023871
2018 Honda Civic LX,Honda,White,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,White,,Automatic CVT,FWD,19XFC2F50JE029488
2018 Honda Civic EX,Honda,Blue,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F74JE015773
2018 Honda Civic EX,Honda,White,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,White Orchid Pearl,Black,Automatic CVT,FWD,19XFC2F8XJE017374
2018 Honda Civic EX,Honda,Silver,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F73JE025436
2018 Honda Civic EX-T,Honda,Black,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black,Automatic CVT,FWD,2HGFC3B3XJH351135
2018 Honda Civic EX,Honda,Blue,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F77JE019929
2018 Honda Civic LX,Honda,Blue,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,6-Speed Manual,FWD,19XFC2E56JE018660
2018 Honda Civic LX,Honda,Gray,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Modern Steel Metallic,Black,Automatic CVT,FWD,19XFC2F52JE028679
2018 Honda Civic LX,Honda,Black,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Black,,Automatic CVT,FWD,19XFC2F58JE029464
2018 Honda Civic Si,Honda,White,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,White Orchid Pearl,Black,6-Speed Manual,FWD,2HGFC3A54JH752490
2018 Honda Civic EX,Honda,Blue,0,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Aegean Blue Metallic,Black,Automatic CVT,FWD,19XFC2F74JE002263
2018 Honda Civic EX-T,Honda,Gray,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Modern Steel Metallic,Black,Automatic CVT,FWD,19XFC1F36JE002305
2018 Honda Civic LX,Honda,Other,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,,,Automatic CVT,FWD,19XFC2F56JE007396
2018 Honda Civic EX-L,Honda,Gray,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Modern Steel Metallic,Gray,Automatic CVT,FWD,19XFC1F86JE002283
2018 Honda Civic EX,Honda,Blue,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F75JE017211
2018 Honda Civic EX,Honda,Gray,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Modern Steel Metallic,Gray,Automatic CVT,FWD,19XFC2F77JE019588
2018 Honda Civic LX,Honda,Silver,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F59JE022913
2018 Honda Civic Si,Honda,Blue,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Aegean Blue Metallic,Black,6-Speed Manual,FWD,2HGFC1E55JH704589
2018 Honda Civic LX,Honda,Silver,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F52JE026138
2018 Honda Civic EX-L,Honda,Black,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black,Automatic CVT,FWD,JHMFC1F74JX000540
2018 Honda Civic EX,Honda,Blue,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F7XJE021898
2018 Honda Civic EX,Honda,Black,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black,Automatic CVT,FWD,SHHFK7H53JU214916
2018 Honda Civic LX-P,Honda,Black,,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black / Gray,Automatic CVT,FWD,2HGFC4B09JH302326
2016 Honda Civic LX,Honda,Black,,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Black,,Automatic CVT,FWD,19XFC2F57GE082925
2016 Honda Civic EX-T,Honda,Red,,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Rallye Red,Black,Automatic CVT,FWD,2HGFC1F4XGH635901
2018 Honda Civic EX,Honda,Blue,,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Aegean Blue Metallic,Black,Automatic CVT,FWD,19XFC2F78JE027022
2017 Honda Civic EX,Honda,White,,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,White Orchid Pearl,Ivory,Automatic CVT,FWD,19XFC2F77HE080997
